,Tournament,Date,Series,Court,Surface,Round,Best of,source,Score,Sets,Power_Rating,target,Rank_Source,Rank_Target,Pts_Source,Pts_Target,Odd_Source,Odd_Target
52347,US Open,01/09/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,6-7 6-7 3-6   ,3,1,Kyrgios N.,43,30,1066,1430,2.5,1.53
52348,US Open,01/09/2019,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,6-2 6-2 6-0   ,3,1,Goffin D.,3,15,6950,2055,1.16,5.0
52349,US Open,01/09/2019,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,5-7 3-6 4-6   ,3,1,De Minaur A.,78,38,722,1270,2.75,1.44
52350,US Open,01/09/2019,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,3-6 6-3 6-2 7-6  ,4,3,Koepfer D.,5,118,4125,474,1.12,6.0
52351,US Open,02/09/2019,Grand Slam,Outdoor,Hard,4th Round,5,Schwartzman D.,6-3 2-6 4-6 3-6  ,4,3,Zverev A.,21,6,1725,4005,2.0,1.8
52352,US Open,02/09/2019,Grand Slam,Outdoor,Hard,4th Round,5,Berrettini M.,6-1 6-4 7-6   ,3,1,Rublev A.,25,43,1535,1066,2.75,1.44
52353,US Open,02/09/2019,Grand Slam,Outdoor,Hard,4th Round,5,Monfils G.,1-6 2-6 2-6   ,3,1,Andujar P.,13,70,2140,850,1.16,5.0
52354,US Open,03/09/2019,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,6-3 3-6 6-1 6-2  ,4,3,Cilic M.,2,23,7945,1590,1.07,9.0
52355,US Open,03/09/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,6-7 3-6 6-3 1-6  ,4,3,Wawrinka S.,5,24,4125,1535,2.1,1.72
52356,US Open,04/09/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Dimitrov G.,3-6 6-4 3-6 6-4 6-2 ,5,4,Federer R.,78,3,722,6950,9.0,1.07
52357,US Open,04/09/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berrettini M.,6-3 3-6 2-6 6-3 6-7 ,5,4,Monfils G.,25,13,1535,2140,2.62,1.5
52358,US Open,05/09/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,6-4 7-5 6-2   ,3,1,Schwartzman D.,2,21,7945,1725,1.05,11.0
52359,US Open,06/09/2019,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,6-7 4-6 3-6   ,3,1,Dimitrov G.,5,78,4125,722,1.44,2.75
52360,US Open,07/09/2019,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,7-6 6-4 6-1   ,3,1,Berrettini M.,2,25,7945,1535,1.06,10.0
52361,Open de Moselle,16/09/2019,ATP250,Indoor,Hard,1st Round,3,Hoang A.,2-6 3-6    ,2,2,Stebe C.M.,109,222,521,217,1.57,2.25
52362,Open de Moselle,16/09/2019,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,6-2 6-2    ,2,2,Darcis S.,35,182,1265,276,1.25,3.75
52363,Open de Moselle,16/09/2019,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,5-7 4-6    ,2,2,Gojowczyk P.,49,89,1018,604,1.66,2.1
52364,Open de Moselle,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Barrere G.,6-2 6-2    ,2,2,Hurkacz H.,98,36,558,1243,2.75,1.4
52365,Open de Moselle,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,6-7 4-6    ,2,2,Struff J.L.,55,39,1003,1235,2.75,1.4
52366,Open de Moselle,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,4-6 7-6 6-4   ,3,4,Granollers M.,41,100,1200,551,1.4,2.75
52367,Open de Moselle,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Sonego L.,2-6 6-7    ,2,2,Otte O.,51,157,1013,334,1.3,3.4
52368,Open de Moselle,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,3-6 6-1 6-2   ,3,4,Andujar P.,61,52,955,1012,1.22,4.0
52369,Open de Moselle,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Carreno Busta P.,1-6 1-6    ,2,2,Lenz J.,62,270,897,162,1.22,4.0
52370,Open de Moselle,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Bedene A.,6-4 6-4    ,2,2,Roumane R.,76,431,765,78,1.36,3.0
52371,Open de Moselle,18/09/2019,ATP250,Indoor,Hard,1st Round,3,Simon G.,3-6 4-6    ,2,2,Copil M.,37,87,1240,605,1.44,2.62
52372,Open de Moselle,18/09/2019,ATP250,Indoor,Hard,1st Round,3,Maden Y.,6-4 6-7 6-4   ,3,4,Humbert U.,129,65,429,891,3.4,1.3
52373,Open de Moselle,18/09/2019,ATP250,Indoor,Hard,2nd Round,3,Barrere G.,6-3 6-7 2-6   ,3,4,Hoang A.,98,109,558,521,1.57,2.25
52374,Open de Moselle,18/09/2019,ATP250,Indoor,Hard,2nd Round,3,Paire B.,3-6 6-3 6-4   ,3,4,Gasquet R.,23,41,1508,1200,2.37,1.53
52375,Open de Moselle,18/09/2019,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,6-3 4-6 3-6   ,3,4,Verdasco F.,49,35,1018,1265,1.83,1.83
52376,Open de Moselle,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Bedene A.,7-6 6-2    ,2,2,Simon G.,76,37,765,1240,2.37,1.53
52377,Open de Moselle,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Carreno Busta P.,3-6 2-6    ,2,2,Goffin D.,62,14,897,2055,2.62,1.44
52378,Open de Moselle,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Pouille L.,6-1 6-4    ,2,2,Sonego L.,26,51,1430,1013,1.72,2.0
52379,Open de Moselle,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,3-6 4-6    ,2,2,Herbert P.H.,61,55,955,1003,1.36,3.0
52380,Open de Moselle,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Basilashvili N.,6-2 7-6    ,2,2,Maden Y.,17,129,1895,429,1.57,2.25
52381,Open de Moselle,20/09/2019,ATP250,Indoor,Hard,Quarterfinals,3,Bedene A.,4-6 5-7    ,2,2,Carreno Busta P.,76,62,765,897,2.62,1.5
52382,Open de Moselle,20/09/2019,ATP250,Indoor,Hard,Quarterfinals,3,Paire B.,7-6 6-4    ,2,2,Barrere G.,23,98,1508,558,1.53,2.5
52383,Open de Moselle,20/09/2019,ATP250,Indoor,Hard,Quarterfinals,3,Pouille L.,6-4 5-7 2-6   ,3,4,Krajinovic F.,26,49,1430,1018,1.66,2.2
52384,Open de Moselle,21/09/2019,ATP250,Indoor,Hard,Semifinals,3,Bedene A.,4-6 6-1 6-2   ,3,4,Paire B.,76,23,765,1508,1.9,1.9
52385,Open de Moselle,21/09/2019,ATP250,Indoor,Hard,Semifinals,3,Tsonga J.W.,6-7 6-7    ,2,2,Pouille L.,61,26,955,1430,1.72,2.1
52386,Open de Moselle,22/09/2019,ATP250,Indoor,Hard,The Final,3,Tsonga J.W.,6-7 3-4    ,2,2,Bedene A.,61,76,955,765,1.4,3.0
52387,St. Petersburg Open,16/09/2019,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,5-7 2-6    ,2,2,Travaglia S.,59,80,961,666,1.44,2.62
52388,St. Petersburg Open,16/09/2019,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,6-3 7-6    ,2,2,Sinner J.,57,127,996,429,1.61,2.2
52389,St. Petersburg Open,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Carballes Baena R.,2-6 5-7    ,2,2,Klizan M.,77,90,757,604,2.0,1.72
52390,St. Petersburg Open,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,7-5 6-2    ,2,2,Rosol L.,119,145,468,374,1.53,2.37
52391,St. Petersburg Open,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,2-6 1-6    ,2,2,Viola M.,118,218,468,228,1.3,3.4
52392,St. Petersburg Open,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Berankis R.,6-3 6-0    ,2,2,Sela D.,63,146,892,373,1.3,3.4
52393,St. Petersburg Open,17/09/2019,ATP250,Indoor,Hard,1st Round,3,Rublev A.,6-4 0-6 4-6   ,3,4,Ivashka I.,38,135,1236,411,1.33,3.25
52394,St. Petersburg Open,18/09/2019,ATP250,Indoor,Hard,1st Round,3,Sousa J.,6-2 6-3    ,2,2,Kovalik J.,64,206,891,237,1.33,3.25
52395,St. Petersburg Open,18/09/2019,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,5-7 1-6    ,2,2,Vatutin A.,66,197,885,248,1.4,2.75
52396,St. Petersburg Open,18/09/2019,ATP250,Indoor,Hard,1st Round,3,Caruso S.,2-6 6-3 6-3   ,3,4,Fabbiano T.,114,92,489,599,2.2,1.61
52397,St. Petersburg Open,18/09/2019,ATP250,Indoor,Hard,1st Round,3,Ruud C.,7-6 4-6 2-6   ,3,4,Bublik A.,60,70,955,860,2.1,1.66
52398,St. Petersburg Open,18/09/2019,ATP250,Indoor,Hard,2nd Round,3,Kukushkin M.,7-6 6-2    ,2,2,Dzumhur D.,57,86,996,605,1.57,2.25
52399,St. Petersburg Open,18/09/2019,ATP250,Indoor,Hard,2nd Round,3,Gerasimov E.,3-6 1-6    ,2,2,Mannarino A.,119,59,468,961,2.1,1.66
52400,St. Petersburg Open,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Ruud C.,6-3 6-4    ,2,2,Caruso S.,60,114,955,489,1.4,2.75
52401,St. Petersburg Open,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Berrettini M.,1-6 2-6    ,2,2,Carballes Baena R.,13,77,2245,757,1.22,4.0
52402,St. Petersburg Open,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Sousa J.,7-6 6-4    ,2,2,Khachanov K.,64,9,891,2810,3.0,1.36
52403,St. Petersburg Open,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,5-7 3-6    ,2,2,Donskoy E.,4,118,5235,468,1.11,6.5
52404,St. Petersburg Open,19/09/2019,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,6-4 6-7 6-1   ,3,4,Berankis R.,38,63,1236,892,1.4,2.75
52405,St. Petersburg Open,20/09/2019,ATP250,Indoor,Hard,Quarterfinals,3,Coric B.,6-3 5-7 3-6   ,3,4,Ruud C.,15,60,2025,955,1.61,2.3
52406,St. Petersburg Open,20/09/2019,ATP250,Indoor,Hard,Quarterfinals,3,Sousa J.,7-6 6-2    ,2,2,Kukushkin M.,64,57,891,996,1.8,2.0
52407,St. Petersburg Open,20/09/2019,ATP250,Indoor,Hard,Quarterfinals,3,Gerasimov E.,6-7 6-7    ,2,2,Berrettini M.,119,13,468,2245,3.75,1.28
52408,St. Petersburg Open,20/09/2019,ATP250,Indoor,Hard,Quarterfinals,3,Medvedev D.,6-4 7-5    ,2,2,Rublev A.,4,38,5235,1236,1.25,4.0
52409,St. Petersburg Open,21/09/2019,ATP250,Indoor,Hard,Semifinals,3,Coric B.,6-3 6-7 1-6   ,3,4,Sousa J.,15,64,2025,891,1.8,2.0
52410,St. Petersburg Open,21/09/2019,ATP250,Indoor,Hard,Semifinals,3,Medvedev D.,7-5 7-5    ,2,2,Gerasimov E.,4,119,5235,468,1.14,5.5
52411,St. Petersburg Open,22/09/2019,ATP250,Indoor,Hard,The Final,3,Medvedev D.,3-6 1-6    ,2,2,Coric B.,4,15,5235,2025,1.22,4.33
52412,Chengdu Open,23/09/2019,ATP250,Outdoor,Hard,1st Round,3,Garin C.,6-3 6-2    ,2,2,Edmund K.,33,32,1297,1325,2.75,1.4
52413,Chengdu Open,23/09/2019,ATP250,Outdoor,Hard,1st Round,3,Klahn B.,6-4 3-6 6-7   ,3,4,Jung J.,97,132,566,417,1.57,2.25
52414,Chengdu Open,23/09/2019,ATP250,Outdoor,Hard,1st Round,3,Evans D.,6-3 4-6 7-6   ,3,4,Bai Y.,48,222,1038,215,1.14,5.5
52415,Chengdu Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Carreno Busta P.,3-6 4-6    ,2,2,Albot R.,63,42,942,1087,1.53,2.37
52416,Chengdu Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Lajovic D.,6-2 4-6 6-4   ,3,4,Londero J.I.,29,57,1396,997,1.66,2.1
52417,Chengdu Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,2-6 5-7    ,2,2,Popyrin A.,35,90,1265,592,1.72,2.0
52419,Chengdu Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,6-4 2-6 3-6   ,3,4,Li Z.,98,234,565,205,1.28,3.5
52420,Chengdu Open,25/09/2019,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,1-6 6-3 6-4   ,3,4,Chung H.,62,145,961,383,2.5,1.5
52421,Chengdu Open,25/09/2019,ATP250,Outdoor,Hard,1st Round,3,Thompson J.,3-6 6-3 5-7   ,3,4,Pospisil V.,54,223,1008,214,1.61,2.2
52422,Chengdu Open,25/09/2019,ATP250,Outdoor,Hard,1st Round,3,Bublik A.,4-6 7-5 7-5   ,3,4,Fritz T.,71,30,860,1385,3.0,1.36
52423,Chengdu Open,25/09/2019,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,4-6 3-6    ,2,2,Berankis R.,34,70,1285,867,1.36,3.0
52424,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,7-5 7-5    ,2,2,Evans D.,26,48,1432,1038,1.44,2.62
52425,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,3-6 6-3 3-6   ,3,4,Paire B.,63,23,942,1553,1.44,2.62
52426,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Garin C.,6-3 3-6 6-3   ,3,4,Verdasco F.,33,35,1297,1265,2.37,1.53
52427,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,6-3 3-6 6-7   ,3,4,Klahn B.,34,97,1285,566,1.25,3.75
52428,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Sousa J.,6-4 6-7 6-4   ,3,4,Auger-Aliassime F.,62,20,961,1725,2.0,1.72
52429,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Bublik A.,4-6 5-7    ,2,2,Thompson J.,71,54,860,1008,2.37,1.53
52430,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Harris L.,6-3 6-3    ,2,2,Lajovic D.,111,29,510,1396,2.25,1.57
52431,Chengdu Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,7-6 6-7 6-7   ,3,4,Isner J.,98,19,565,1805,2.5,1.5
52432,Chengdu Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Bublik A.,5-7 7-6 7-6   ,3,4,Dimitrov G.,71,26,860,1432,3.5,1.3
52433,Chengdu Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Harris L.,7-6 3-6 4-6   ,3,4,Sousa J.,111,62,510,961,2.62,1.5
52434,Chengdu Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,6-4 3-6 6-3   ,3,4,Gerasimov E.,34,98,1285,565,1.44,2.75
52435,Chengdu Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Carreno Busta P.,5-7 2-6    ,2,2,Garin C.,63,33,942,1297,1.44,2.75
52436,Chengdu Open,28/09/2019,ATP250,Outdoor,Hard,Semifinals,3,Bublik A.,7-6 6-4    ,2,2,Harris L.,71,111,860,510,1.8,2.0
52437,Chengdu Open,28/09/2019,ATP250,Outdoor,Hard,Semifinals,3,Carreno Busta P.,3-6 4-6    ,2,2,Shapovalov D.,63,34,942,1285,2.0,1.8
52438,Chengdu Open,29/09/2019,ATP250,Outdoor,Hard,The Final,3,Carreno Busta P.,6-7 6-4 7-6   ,3,4,Bublik A.,63,71,942,860,1.4,3.0
52439,Zhuhai Open,23/09/2019,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,1-6 4-6    ,2,2,Gojowczyk P.,68,92,880,590,1.53,2.37
52440,Zhuhai Open,23/09/2019,ATP250,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,6-2 6-1    ,2,2,Nishioka Y.,46,60,1050,981,2.75,1.4
52441,Zhuhai Open,23/09/2019,ATP250,Outdoor,Hard,1st Round,3,Wu D.,6-3 3-6 5-7   ,3,4,Ito T.,339,141,116,401,2.37,1.53
52442,Zhuhai Open,23/09/2019,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,7-6 7-5    ,2,2,Zhang Ze.,61,333,971,121,1.28,3.5
52443,Zhuhai Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Andujar P.,6-2 2-6 1-6   ,3,4,Johnson S.,53,94,1012,575,2.37,1.53
52444,Zhuhai Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Zhang Zh.,7-5 6-2    ,2,2,Koepfer D.,224,85,213,614,3.5,1.28
52445,Zhuhai Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Dzumhur D.,7-5 4-6 2-6   ,3,4,Cecchinato M.,93,67,586,880,1.4,2.75
52446,Zhuhai Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,6-1 6-3    ,2,2,Millman J.,31,79,1360,691,1.44,2.62
52447,Zhuhai Open,24/09/2019,ATP250,Outdoor,Hard,1st Round,3,Murray A.,3-6 7-6 1-6   ,3,4,Sandgren T.,413,69,82,871,1.66,2.1
52448,Zhuhai Open,25/09/2019,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,7-6 6-2    ,2,2,Pouille L.,91,24,592,1520,2.25,1.57
52449,Zhuhai Open,25/09/2019,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,6-7 1-6    ,2,2,Kyrgios N.,74,27,795,1430,2.25,1.57
52450,Zhuhai Open,25/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,7-6 6-3    ,2,2,Kecmanovic M.,46,50,1050,1029,2.2,1.61
52451,Zhuhai Open,25/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,7-5 3-6 4-6   ,3,4,Norrie C.,12,68,2330,880,1.25,3.75
52452,Zhuhai Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,7-6 4-6 7-6   ,3,4,Zhang Zh.,74,224,795,213,1.36,3.0
52453,Zhuhai Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Dzumhur D.,6-7 2-6    ,2,2,Kwon S.W.,93,91,586,592,2.25,1.57
52454,Zhuhai Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Bautista Agut R.,7-5 7-5    ,2,2,Andujar P.,10,53,2530,1012,1.2,4.33
52455,Zhuhai Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,Coric B.,3-6 3-6    ,2,2,Wu D.,14,339,2130,116,1.16,5.0
52456,Zhuhai Open,26/09/2019,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,4-6 6-2 6-4   ,3,4,Murray A.,31,413,1360,82,1.36,3.0
52457,Zhuhai Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Ramos-Vinolas A.,5-7 4-6    ,2,2,Monfils G.,46,12,1050,2330,3.2,1.36
52458,Zhuhai Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Mannarino A.,6-1 6-4    ,2,2,Dzumhur D.,61,93,971,586,1.8,2.0
52459,Zhuhai Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista Agut R.,2-6 2-6    ,2,2,Seppi A.,10,74,2530,795,1.25,4.0
52460,Zhuhai Open,27/09/2019,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,6-2 4-6 6-4   ,3,4,Coric B.,31,14,1360,2130,1.66,2.2
52461,Zhuhai Open,28/09/2019,ATP250,Outdoor,Hard,Semifinals,3,Mannarino A.,0-6 6-4 1-6   ,3,4,Ramos-Vinolas A.,61,46,971,1050,1.96,1.96
52462,Zhuhai Open,28/09/2019,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,6-2 6-2    ,2,2,Bautista Agut R.,31,10,1360,2530,2.43,1.65
52463,Zhuhai Open,29/09/2019,ATP250,Outdoor,Hard,The Final,3,De Minaur A.,6-7 4-6    ,2,2,Mannarino A.,31,61,1360,971,1.3,3.5
52464,China Open,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,6-2 7-5    ,2,2,Dimitrov G.,35,26,1261,1465,1.9,1.8
52465,China Open,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Khachanov K.,2-6 6-7    ,2,2,Cuevas P.,9,47,2810,1058,1.5,2.5
52466,China Open,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Chardy J.,6-7 6-3 7-6   ,3,4,Cecchinato M.,72,65,815,880,1.33,3.25
52467,China Open,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Zhang Zh.,4-6 6-3 6-7   ,3,4,Edmund K.,213,34,233,1325,3.0,1.36
52468,China Open,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Evans D.,6-3 6-4    ,2,2,Li Z.,48,235,1053,205,1.16,5.0
52469,China Open,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Zverev A.,3-6 2-6    ,2,2,Tiafoe F.,6,46,4095,1060,1.4,2.75
52470,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,6-3 6-4    ,2,2,Ramos-Vinolas A.,20,44,1719,1095,1.57,2.25
52471,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Isner J.,4-6 7-6 3-6   ,3,4,Monfils G.,19,11,1805,2375,2.1,1.66
52472,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Murray A.,7-6 7-6    ,2,2,Berrettini M.,503,13,57,2270,2.37,1.53
52473,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Fognini F.,4-6 6-4 6-7   ,3,4,Kukushkin M.,12,60,2370,996,1.66,2.1
52474,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Basilashvili N.,6-4 7-6    ,2,2,Pella G.,17,22,1895,1655,1.57,2.25
52475,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Thiem D.,4-6 1-6    ,2,2,Gasquet R.,5,42,4415,1175,1.4,2.75
52476,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,4-6 6-3 6-4   ,3,4,Lajovic D.,7,29,3420,1416,1.28,3.5
52477,China Open,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Schwartzman D.,4-6 6-3 3-6   ,3,4,Verdasco F.,16,38,1995,1195,1.4,2.75
52478,China Open,02/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Murray A.,7-6 6-7 6-1   ,3,4,Norrie C.,503,69,57,855,1.44,2.62
52479,China Open,02/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Khachanov K.,6-7 6-7    ,2,2,Chardy J.,9,72,2810,815,1.36,3.0
52480,China Open,02/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Fognini F.,6-3 6-4    ,2,2,Rublev A.,12,35,2370,1261,2.62,1.44
52481,China Open,02/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Thiem D.,3-6 3-6    ,2,2,Zhang Zh.,5,213,4415,233,1.14,5.5
52482,China Open,03/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Isner J.,7-6 7-5    ,2,2,Evans D.,19,48,1805,1053,1.57,2.25
52483,China Open,03/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,6-4 3-6 2-6   ,3,4,Basilashvili N.,7,17,3420,1895,1.53,2.37
52484,China Open,03/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Querrey S.,7-6 6-7 6-3   ,3,4,Schwartzman D.,55,16,1010,1995,2.37,1.53
52485,China Open,03/10/2019,ATP500,Outdoor,Hard,2nd Round,3,Zverev A.,3-6 1-6    ,2,2,Auger-Aliassime F.,6,20,4095,1719,1.36,3.0
52486,China Open,04/10/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Khachanov K.,3-6 6-3 6-1   ,3,4,Fognini F.,9,12,2810,2370,1.61,2.3
52487,China Open,04/10/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Thiem D.,2-6 6-7    ,2,2,Murray A.,5,503,4415,57,1.44,2.75
52488,China Open,04/10/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,7-6 6-3    ,2,2,Isner J.,7,19,3420,1805,1.8,2.0
52489,China Open,04/10/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Zverev A.,6-7 2-6    ,2,2,Querrey S.,6,55,4095,1010,1.33,3.4
52490,China Open,05/10/2019,ATP500,Outdoor,Hard,Semifinals,3,Thiem D.,2-6 7-6 7-5   ,3,4,Khachanov K.,5,9,4415,2810,1.57,2.37
52491,China Open,05/10/2019,ATP500,Outdoor,Hard,Semifinals,3,Tsitsipas S.,6-7 4-6    ,2,2,Zverev A.,7,6,3420,4095,2.2,1.66
52492,China Open,06/10/2019,ATP500,Outdoor,Hard,The Final,3,Thiem D.,3-6 6-4 6-1   ,3,4,Tsitsipas S.,5,7,4415,3420,1.9,1.9
52493,Rakuten Japan Open Tennis Championships,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Soeda G.,6-4 6-7 3-6   ,3,4,Struff J.L.,133,37,412,1235,3.75,1.25
52494,Rakuten Japan Open Tennis Championships,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Pouille L.,6-4 6-3    ,2,2,Hurkacz H.,24,36,1520,1243,1.83,1.83
52495,Rakuten Japan Open Tennis Championships,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Cilic M.,4-6 4-6    ,2,2,Sugita Y.,30,126,1410,429,1.2,4.33
52496,Rakuten Japan Open Tennis Championships,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Nishioka Y.,7-5 6-3    ,2,2,Sousa J.,77,62,719,916,1.8,1.9
52497,Rakuten Japan Open Tennis Championships,30/09/2019,ATP500,Outdoor,Hard,1st Round,3,Chung H.,6-3 3-6 4-6   ,3,4,Sonego L.,143,54,383,1013,1.5,2.5
52498,Rakuten Japan Open Tennis Championships,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Uchiyama Y.,6-2 6-2    ,2,2,Paire B.,136,23,407,1553,2.0,1.72
52499,Rakuten Japan Open Tennis Championships,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Opelka R.,3-6 4-6    ,2,2,Fritz T.,53,31,1014,1385,2.2,1.61
52500,Rakuten Japan Open Tennis Championships,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Daniel T.,6-4 4-6 7-6   ,3,4,Coric B.,127,14,424,2130,4.5,1.18
52501,Rakuten Japan Open Tennis Championships,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Simon G.,4-6 0-6    ,2,2,Andujar P.,50,52,1035,1025,1.83,1.83
52502,Rakuten Japan Open Tennis Championships,01/10/2019,ATP500,Outdoor,Hard,1st Round,3,Albot R.,6-3 7-5    ,2,2,Krajinovic F.,45,49,1087,1043,2.37,1.53
