,Tournament,Date,Series,Court,Surface,Round,Best of,source,Score,Sets,Power_Rating,target,Rank_Source,Rank_Target,Pts_Source,Pts_Target,Odd_Source,Odd_Target
54692,AnyTech365 Andalucia Open,05/04/2021,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,6-3 3-6 7-6   ,3,4,Rune H.,81,321,910,159,3.4,1.33
54693,AnyTech365 Andalucia Open,05/04/2021,ATP250,Outdoor,Hard,1st Round,3,Gombos N.,7-6 1-6 3-6   ,3,4,Londero J.I.,99,94,792,832,2.1,1.72
54694,AnyTech365 Andalucia Open,05/04/2021,ATP250,Outdoor,Hard,1st Round,3,Delbonis F.,7-5 6-1    ,2,2,Carballes Baena R.,85,98,884,801,1.66,2.2
54695,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Alcaraz C.,6-7 3-6    ,2,2,Milojevic N.,133,129,560,582,1.4,3.0
54696,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Ivashka I.,6-3 7-6    ,2,2,Martinez P.,115,100,673,787,2.62,1.5
54697,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Bagnis F.,3-6 6-7    ,2,2,Cerundolo F.,104,114,768,686,2.1,1.72
54698,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Vilella Martinez M.,6-2 6-3    ,2,2,Zapata Miralles B.,188,146,375,512,2.3,1.61
54699,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Lopez F.,4-6 4-6    ,2,2,Daniel T.,64,117,1042,652,2.2,1.66
54700,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Munar J.,6-4 6-1    ,2,2,Laaksonen H.,95,135,815,548,1.25,4.0
54701,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Mager G.,5-7 3-6    ,2,2,Kukushkin M.,91,102,843,784,1.36,3.2
54702,AnyTech365 Andalucia Open,06/04/2021,ATP250,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,6-7 6-2 6-2   ,3,4,Dzumhur D.,56,126,1135,607,1.28,3.75
54703,AnyTech365 Andalucia Open,07/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Gombos N.,7-5 6-7 6-7   ,3,4,Delbonis F.,99,85,792,884,3.4,1.33
54704,AnyTech365 Andalucia Open,07/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,6-1 6-3    ,2,2,Bagnis F.,81,104,910,768,3.5,1.3
54705,AnyTech365 Andalucia Open,07/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,3-6 6-4 3-6   ,3,4,Berankis R.,47,88,1360,871,1.3,3.5
54706,AnyTech365 Andalucia Open,07/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,7-6 6-3    ,2,2,Vilella Martinez M.,15,188,2630,375,1.4,3.0
54707,AnyTech365 Andalucia Open,08/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Ivashka I.,1-6 3-6    ,2,2,Davidovich Fokina A.,115,56,673,1135,4.0,1.25
54708,AnyTech365 Andalucia Open,08/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Munar J.,6-2 6-1    ,2,2,Fognini F.,95,18,815,2548,1.72,2.1
54709,AnyTech365 Andalucia Open,08/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Ruud C.,3-6 2-6    ,2,2,Mager G.,26,91,1973,843,1.53,2.5
54710,AnyTech365 Andalucia Open,08/04/2021,ATP250,Outdoor,Hard,2nd Round,3,Alcaraz C.,4-6 6-2 6-4   ,3,4,Lopez F.,133,64,560,1042,1.36,3.2
54711,AnyTech365 Andalucia Open,09/04/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Ramos-Vinolas A.,7-6 5-7 4-6   ,3,4,Gombos N.,47,99,1360,792,1.4,3.0
54712,AnyTech365 Andalucia Open,09/04/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Munar J.,6-7 6-4 6-4   ,3,4,Ivashka I.,95,115,815,673,1.36,3.2
54713,AnyTech365 Andalucia Open,09/04/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Carreno Busta P.,4-6 0-6    ,2,2,Kwon S.W.,15,81,2630,910,1.22,4.33
54714,AnyTech365 Andalucia Open,09/04/2021,ATP250,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,6-2 6-4    ,2,2,Ruud C.,133,26,560,1973,2.75,1.44
54715,AnyTech365 Andalucia Open,10/04/2021,ATP250,Outdoor,Hard,Semifinals,3,Carreno Busta P.,1-6 6-3 6-7   ,3,4,Ramos-Vinolas A.,15,47,2630,1360,1.4,3.0
54716,AnyTech365 Andalucia Open,10/04/2021,ATP250,Outdoor,Hard,Semifinals,3,Munar J.,7-6 6-4    ,2,2,Alcaraz C.,95,133,815,560,2.37,1.57
54717,AnyTech365 Andalucia Open,11/04/2021,ATP250,Outdoor,Hard,The Final,3,Carreno Busta P.,1-6 6-2 4-6   ,3,4,Munar J.,15,95,2630,815,1.57,2.37
54718,Monte Carlo Masters,11/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Goffin D.,6-4 3-6 6-0   ,3,4,Cilic M.,15,43,2750,1453,1.72,2.1
54719,Monte Carlo Masters,11/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Thompson J.,4-6 7-6 6-7   ,3,4,Paire B.,63,35,1037,1680,1.8,2.0
54720,Monte Carlo Masters,12/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Davidovich Fokina A.,6-4 7-6    ,2,2,De Minaur A.,58,25,1135,2235,1.66,2.2
54721,Monte Carlo Masters,12/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Karatsev A.,3-6 4-6    ,2,2,Musetti L.,29,84,1918,899,1.8,2.0
54722,Monte Carlo Masters,12/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Millman J.,6-3 6-3    ,2,2,Humbert U.,44,32,1436,1825,2.62,1.5
54723,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Cecchinato M.,4-6 3-6    ,2,2,Koepfer D.,92,56,836,1146,2.0,1.8
54724,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Sinner J.,6-3 6-4    ,2,2,Ramos-Vinolas A.,22,46,2369,1405,1.33,3.4
54725,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Delbonis F.,5-7 1-6    ,2,2,Mannarino A.,87,34,884,1681,1.28,3.75
54726,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Pouille L.,6-3 6-4    ,2,2,Pella G.,86,48,894,1298,2.0,1.8
54727,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Fognini F.,2-6 5-7    ,2,2,Kecmanovic M.,18,47,2548,1364,1.57,2.37
54728,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Hurkacz H.,6-3 3-6 6-3   ,3,4,Fabbiano T.,16,171,2600,416,1.25,4.0
54729,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Evans D.,3-6 7-6 2-6   ,3,4,Lajovic D.,33,31,1825,1895,2.5,1.53
54730,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Garin C.,7-6 6-1    ,2,2,Auger-Aliassime F.,24,21,2260,2373,2.1,1.72
54731,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Chardy J.,4-6 6-0 5-7   ,3,4,Bublik A.,53,42,1168,1462,1.66,2.2
54732,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Caruso S.,6-7 7-6 6-3   ,3,4,Catarina L.,89,388,876,113,1.14,5.5
54733,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,2-6 5-7    ,2,2,Fritz T.,11,30,3090,1900,1.36,3.2
54734,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Popyrin A.,0-6 6-2 7-6   ,3,4,Andujar P.,83,80,906,935,1.5,2.62
54735,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Ruud C.,2-6 1-6    ,2,2,Rune H.,27,322,1927,159,1.16,5.0
54736,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,6-3 6-4    ,2,2,Struff J.L.,17,41,2598,1485,1.61,2.3
54737,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Sonego L.,3-6 4-6    ,2,2,Fucsovics M.,28,40,1919,1497,2.3,1.61
54738,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Khachanov K.,6-4 6-1    ,2,2,Djere L.,23,49,2280,1258,1.66,2.2
54739,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,1st Round,3,Carreno Busta P.,5-7 6-7    ,2,2,Travaglia S.,12,67,2835,1024,1.44,2.75
54740,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,6-3 6-4    ,2,2,Karatsev A.,5,29,7040,1918,1.53,2.5
54741,Monte Carlo Masters,13/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,5-7 3-6    ,2,2,Berrettini M.,58,10,1135,3453,2.0,1.8
54742,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,7-6 6-4    ,2,2,Chardy J.,17,53,2598,1168,1.4,3.0
54743,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Garin C.,1-6 4-6    ,2,2,Millman J.,24,44,2260,1436,1.28,3.75
54744,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,6-3 6-2    ,2,2,Caruso S.,8,89,5400,876,1.08,8.0
54745,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Fognini F.,3-6 3-6    ,2,2,Thompson J.,18,63,2548,1037,1.2,4.5
54746,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,6-4 6-2    ,2,2,Sinner J.,1,22,11963,2369,1.33,3.4
54747,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,3-6 3-6    ,2,2,Schwartzman D.,27,9,1927,3720,2.5,1.53
54748,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Goffin D.,6-4 6-0    ,2,2,Cecchinato M.,15,92,2750,836,1.57,2.37
54749,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Pouille L.,5-7 6-2 3-6   ,3,4,Popyrin A.,86,83,894,906,2.2,1.66
54750,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Krajinovic F.,6-0 6-3    ,2,2,Londero J.I.,37,94,1616,822,1.16,5.0
54751,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Evans D.,4-6 1-6    ,2,2,Hurkacz H.,33,16,1825,2600,2.5,1.53
54752,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Bautista Agut R.,6-3 6-4    ,2,2,Paul T.,11,54,3090,1155,1.25,4.0
54753,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Nadal R.,1-6 2-6    ,2,2,Delbonis F.,3,87,9670,884,1.04,13.0
54754,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Carreno Busta P.,6-2 6-3    ,2,2,Khachanov K.,12,23,2835,2280,2.0,1.8
54755,Monte Carlo Masters,14/04/2021,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,3-6 3-6    ,2,2,Sonego L.,6,28,6125,1919,1.44,2.75
54756,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Davidovich Fokina A.,6-2 7-6    ,2,2,Pouille L.,58,86,1135,894,1.28,3.75
54757,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,3-6 4-6    ,2,2,Garin C.,5,24,7040,2260,1.33,3.4
54758,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Goffin D.,6-4 7-6    ,2,2,Zverev A.,15,6,2750,6125,2.5,1.53
54759,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Evans D.,4-6 5-7    ,2,2,Djokovic N.,33,1,1825,11963,11.0,1.05
54760,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Fognini F.,6-2 7-6    ,2,2,Krajinovic F.,18,37,2548,1616,2.0,1.8
54761,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Nadal R.,1-6 1-6    ,2,2,Dimitrov G.,3,17,9670,2598,1.05,11.0
54762,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Rublev A.,7-6 5-7 6-3   ,3,4,Bautista Agut R.,8,11,5400,3090,1.44,2.75
54763,Monte Carlo Masters,15/04/2021,Masters 1000,Outdoor,Clay,3rd Round,3,Ruud C.,6-7 7-5 5-7   ,3,4,Carreno Busta P.,27,12,1927,2835,1.9,1.9
54764,Monte Carlo Masters,16/04/2021,Masters 1000,Outdoor,Clay,Quarterfinals,3,Evans D.,5-7 6-3 6-4   ,3,4,Goffin D.,33,15,1825,2750,2.5,1.53
54765,Monte Carlo Masters,16/04/2021,Masters 1000,Outdoor,Clay,Quarterfinals,3,Ruud C.,4-6 3-6    ,2,2,Fognini F.,27,18,1927,2548,1.72,2.1
54766,Monte Carlo Masters,16/04/2021,Masters 1000,Outdoor,Clay,Quarterfinals,3,Rublev A.,6-2 4-6 6-2   ,3,4,Nadal R.,8,3,5400,9670,6.5,1.11
54767,Monte Carlo Masters,17/04/2021,Masters 1000,Outdoor,Clay,Semifinals,3,Tsitsipas S.,2-6 1-6    ,2,2,Evans D.,5,33,7040,1825,1.16,5.0
54768,Monte Carlo Masters,17/04/2021,Masters 1000,Outdoor,Clay,Semifinals,3,Rublev A.,6-3 7-5    ,2,2,Ruud C.,8,27,5400,1927,1.33,3.4
54769,Monte Carlo Masters,18/04/2021,Masters 1000,Outdoor,Clay,The Final,3,Tsitsipas S.,3-6 3-6    ,2,2,Rublev A.,5,8,7040,5400,2.0,1.8
54770,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Chardy J.,6-4 3-6 6-3   ,3,4,Basilashvili N.,51,36,1190,1645,1.4,3.0
54771,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Andujar P.,1-6 6-3 3-6   ,3,4,Simon G.,80,70,935,982,1.53,2.5
54772,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Zapata Miralles B.,6-7 7-5 6-1   ,3,4,Kuznetsov An.,147,480,510,78,1.57,2.37
54773,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Herbert P.H.,5-7 0-6    ,2,2,Nagal S.,78,135,942,548,1.8,2.0
54774,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Gerasimov E.,7-5 6-1    ,2,2,Tsonga J.W.,77,71,946,980,1.36,3.2
54775,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Norrie C.,1-6 2-6    ,2,2,Caruso S.,58,81,1130,928,2.3,1.61
54776,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Nishikori K.,4-6 7-6 6-2   ,3,4,Pella G.,39,50,1543,1208,1.3,3.5
54777,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Gaio F.,5-7 3-6    ,2,2,Paire B.,138,35,534,1680,2.3,1.61
54778,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Ivashka I.,6-3 6-1    ,2,2,Griekspoor T.,111,144,713,518,1.44,2.75
54779,Barcelona Open,19/04/2021,ATP500,Outdoor,Clay,1st Round,3,Munar J.,3-6 5-7    ,2,2,Monteiro T.,86,76,904,948,1.36,3.2
54780,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,6-7 6-1 7-6   ,3,4,Rune H.,46,323,1405,159,1.4,3.0
54781,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,1st Round,3,Thompson J.,6-7 6-4 6-7   ,3,4,Gasquet R.,59,52,1066,1185,2.1,1.72
54782,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,1st Round,3,Moutet C.,7-5 6-2    ,2,2,Koepfer D.,75,54,949,1169,2.3,1.61
54783,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,1st Round,3,Musetti L.,4-6 3-6    ,2,2,Lopez F.,87,61,899,1062,1.28,3.75
54784,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,1st Round,3,Bublik A.,2-6 7-5 6-2   ,3,4,Davidovich Fokina A.,42,48,1462,1295,2.62,1.5
54785,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,1st Round,3,Tiafoe F.,4-6 6-7    ,2,2,Alcaraz C.,65,119,1030,645,2.5,1.53
54786,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Goffin D.,6-2 6-4    ,2,2,Herbert P.H.,12,78,2885,942,1.4,3.0
54787,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Shapovalov D.,3-6 5-7    ,2,2,Chardy J.,14,51,2820,1190,1.53,2.5
54788,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Bautista Agut R.,6-4 6-0    ,2,2,Andujar P.,11,80,3090,935,1.16,5.0
54789,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Norrie C.,4-6 6-3 3-6   ,3,4,Khachanov K.,58,23,1130,2280,3.4,1.33
54790,Barcelona Open,20/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Sinner J.,6-3 6-2    ,2,2,Gerasimov E.,19,77,2394,946,1.12,6.0
54791,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Rublev A.,4-6 3-6    ,2,2,Gaio F.,7,138,5955,534,1.04,13.0
54792,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,6-4 6-4    ,2,2,Mannarino A.,46,34,1405,1681,1.25,4.0
54793,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Auger-Aliassime F.,6-4 3-6 0-6   ,3,4,Musetti L.,20,87,2373,899,1.8,2.0
54794,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,De Minaur A.,7-6 6-2    ,2,2,Bublik A.,25,42,2235,1462,1.66,2.2
54795,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Tsitsipas S.,0-6 2-6    ,2,2,Munar J.,5,86,7860,904,1.22,4.33
54796,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Carreno Busta P.,6-4 6-0    ,2,2,Thompson J.,13,59,2880,1066,1.12,6.0
54797,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Moutet C.,4-6 7-5 3-6   ,3,4,Evans D.,75,26,949,2140,2.1,1.72
54798,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Nadal R.,3-6 6-2 6-4   ,3,4,Ivashka I.,3,111,9490,713,1.02,19.0
54799,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Nishikori K.,6-7 6-4 1-6   ,3,4,Garin C.,39,22,1543,2340,2.62,1.5
54800,Barcelona Open,21/04/2021,ATP500,Outdoor,Clay,2nd Round,3,Schwartzman D.,3-6 7-5 6-1   ,3,4,Tiafoe F.,9,65,3720,1030,1.36,3.2
54801,Barcelona Open,22/04/2021,ATP500,Outdoor,Clay,3rd Round,3,Rublev A.,4-6 7-6 4-6   ,3,4,Ramos-Vinolas A.,7,46,5955,1405,1.16,5.0
54802,Barcelona Open,22/04/2021,ATP500,Outdoor,Clay,3rd Round,3,Auger-Aliassime F.,6-2 6-3    ,2,2,Shapovalov D.,20,14,2373,2820,1.8,2.0
54803,Barcelona Open,22/04/2021,ATP500,Outdoor,Clay,3rd Round,3,Sinner J.,6-7 2-6    ,2,2,Bautista Agut R.,19,11,2394,3090,1.72,2.1
54804,Barcelona Open,22/04/2021,ATP500,Outdoor,Clay,3rd Round,3,Tsitsipas S.,7-5 6-3    ,2,2,De Minaur A.,5,25,7860,2235,1.1,7.0
54805,Barcelona Open,22/04/2021,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,0-6 6-2 2-6   ,3,4,Nishikori K.,3,39,9490,1543,1.08,8.0
54806,Barcelona Open,22/04/2021,ATP500,Outdoor,Clay,3rd Round,3,Schwartzman D.,6-4 6-2    ,2,2,Moutet C.,9,75,3720,949,1.22,4.33
54807,Barcelona Open,22/04/2021,ATP500,Outdoor,Clay,3rd Round,3,Carreno Busta P.,3-6 4-6    ,2,2,Zapata Miralles B.,13,147,2880,510,1.2,4.5
54808,Barcelona Open,23/04/2021,ATP500,Outdoor,Clay,Quarterfinals,3,Sinner J.,6-2 7-6    ,2,2,Rublev A.,19,7,2394,5955,1.72,2.1
54809,Barcelona Open,23/04/2021,ATP500,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,3-6 3-6    ,2,2,Auger-Aliassime F.,5,20,7860,2373,1.3,3.5
54810,Barcelona Open,23/04/2021,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,6-1 6-4    ,2,2,Norrie C.,3,58,9490,1130,1.05,11.0
54811,Barcelona Open,23/04/2021,ATP500,Outdoor,Clay,Quarterfinals,3,Carreno Busta P.,4-6 6-3 5-7   ,3,4,Schwartzman D.,13,9,2880,3720,2.1,1.72
54812,Barcelona Open,24/04/2021,ATP500,Outdoor,Clay,Semifinals,3,Tsitsipas S.,6-3 6-3    ,2,2,Sinner J.,5,19,7860,2394,1.44,2.75
54813,Barcelona Open,24/04/2021,ATP500,Outdoor,Clay,Semifinals,3,Nadal R.,3-6 2-6    ,2,2,Carreno Busta P.,3,13,9490,2880,1.14,5.5
54814,Barcelona Open,25/04/2021,ATP500,Outdoor,Clay,The Final,3,Nadal R.,6-4 6-7 7-5   ,3,4,Tsitsipas S.,3,5,9490,7860,1.57,2.37
54815,Serbia Open,19/04/2021,ATP250,Outdoor,Clay,1st Round,3,Milojevic N.,4-6 0-6    ,2,2,Coria F.,134,90,551,875,1.61,2.3
54816,Serbia Open,19/04/2021,ATP250,Outdoor,Clay,1st Round,3,Cecchinato M.,6-1 6-4    ,2,2,Troicki V.,94,196,816,354,1.25,4.0
54817,Serbia Open,19/04/2021,ATP250,Outdoor,Clay,1st Round,3,Millman J.,5-7 4-6    ,2,2,Petrovic D.,43,157,1461,470,1.44,2.75
54818,Serbia Open,19/04/2021,ATP250,Outdoor,Clay,1st Round,3,Krajinovic F.,7-5 5-7 6-3   ,3,4,Travaglia S.,33,63,1683,1039,1.4,3.0
54819,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Rinderknech A.,1-6 5-7    ,2,2,Londero J.I.,129,97,593,813,1.44,2.75
54820,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Kwon S.W.,6-3 7-5    ,2,2,Carballes Baena R.,85,91,910,866,2.62,1.5
54821,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,4-6 6-3 1-6   ,3,4,Berankis R.,84,89,919,883,1.44,2.75
54822,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,7-5 6-3    ,2,2,Sousa J.,126,105,629,763,2.69,1.53
54823,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Kecmanovic M.,6-7 6-7    ,2,2,Bagnis F.,47,102,1364,783,1.8,2.0
54824,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Mager G.,6-4 6-3    ,2,2,Djere L.,98,49,813,1258,3.5,1.3
54825,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Popyrin A.,6-4 6-7 6-7   ,3,4,Cerundolo F.,79,115,941,686,1.72,2.1
54826,Serbia Open,20/04/2021,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,7-5 1-6 7-6   ,3,4,Korda S.,56,66,1135,1030,2.37,1.57
54827,Serbia Open,21/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,3-6 6-3 3-6   ,3,4,Rinderknech A.,47,129,1364,593,1.53,2.5
54828,Serbia Open,21/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Djokovic N.,6-1 6-3    ,2,2,Kwon S.W.,1,85,11873,910,1.01,21.0
54829,Serbia Open,21/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Berrettini M.,4-6 3-6    ,2,2,Cecchinato M.,10,94,3453,816,1.53,2.5
54830,Serbia Open,21/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Krajinovic F.,6-1 6-1    ,2,2,Milojevic N.,33,134,1683,551,1.3,3.5
54831,Serbia Open,22/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Daniel T.,6-3 2-6 3-6   ,3,4,Millman J.,126,43,629,1461,2.2,1.66
54832,Serbia Open,22/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,6-3 2-6 6-4   ,3,4,Lajovic D.,84,37,919,1595,2.0,1.8
54833,Serbia Open,22/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Mager G.,5-7 2-6    ,2,2,Popyrin A.,98,79,813,941,1.9,1.9
54834,Serbia Open,22/04/2021,ATP250,Outdoor,Clay,2nd Round,3,Karatsev A.,6-3 4-6 7-6   ,3,4,Bedene A.,28,56,1946,1135,1.44,2.75
54835,Serbia Open,23/04/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Berrettini M.,4-6 4-6    ,2,2,Krajinovic F.,10,33,3453,1683,1.9,1.9
54836,Serbia Open,23/04/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Djokovic N.,6-1 6-3    ,2,2,Kecmanovic M.,1,47,11873,1364,1.05,11.0
54837,Serbia Open,23/04/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Daniel T.,6-4 1-6 5-7   ,3,4,Delbonis F.,126,84,629,919,2.75,1.44
54838,Serbia Open,23/04/2021,ATP250,Outdoor,Clay,Quarterfinals,3,Karatsev A.,6-3 6-4    ,2,2,Mager G.,28,98,1946,813,1.44,2.75
54839,Serbia Open,24/04/2021,ATP250,Outdoor,Clay,Semifinals,3,Karatsev A.,5-7 6-4 4-6   ,3,4,Djokovic N.,28,1,1946,11873,6.0,1.12
54840,Serbia Open,24/04/2021,ATP250,Outdoor,Clay,Semifinals,3,Berrettini M.,6-1 6-7 6-0   ,3,4,Daniel T.,10,126,3453,629,1.14,5.5
54841,Serbia Open,25/04/2021,ATP250,Outdoor,Clay,The Final,3,Berrettini M.,1-6 6-3 6-7   ,3,4,Karatsev A.,10,28,3453,1946,2.0,1.8
